created_at,city,retweet_count,favorite_count,followers_count,friends_count,listed_count,favorites_count,statuses_count,text,negative,neutral,positive,compound
2020-10-16 13:04:05-06:00,cheyenne,0,10,15020,526,34,273,33986,I should have specified that it's for close mutuals to actually follow but I wanted to give peeps a fun time by try… ,0.0,0.832,0.168,0.6652
2020-10-16 13:01:57-06:00,cheyenne,0,0,32,417,0,988,671,"Fatboy Slim - Right Here, Right Now  via ",0.0,1.0,0.0,0.0
2020-10-16 13:01:29-06:00,cheyenne,0,0,278,298,2,3113,10655, alrighty guys im live for yet another T7 online challenge training Stream! feel free to join if u are able!,0.0,0.697,0.303,0.7494
2020-10-16 13:00:01-06:00,cheyenne,0,1,4755,4874,186,20734,32402,It's Write a Letter Friday. It's the end of the week and there are plenty of stories to tell. Why not tell them to… ,0.0,1.0,0.0,0.0
2020-10-16 12:59:25-06:00,cheyenne,0,0,32,417,0,988,671,I’m in a book?,0.0,1.0,0.0,0.0
2020-10-16 12:57:41-06:00,cheyenne,0,0,75,783,0,58342,2043," I think it's because most players that aren't too players, and maybe a few top players as well, don't re… ",0.0,0.822,0.178,0.4404
2020-10-16 12:56:24-06:00,cheyenne,0,0,336,869,4,23020,23165,Fishing in the ocean in #AnimalCrossing like ,0.0,0.706,0.294,0.3612
2020-10-16 12:55:38-06:00,cheyenne,0,1,681,3457,10,25182,14676, “Trusting in young talent”...? ,0.0,1.0,0.0,0.0
2020-10-16 12:53:08-06:00,cheyenne,0,0,23,350,0,11207,1086,Is it normal to not remember like any of your childhood or........... Literally what happened before I was 16?????… ,0.146,0.854,0.0,-0.4714
2020-10-16 12:49:50-06:00,cheyenne,0,0,154,138,0,22,100, May as well fuck now.... she keekeeing so he def a back up,0.211,0.663,0.127,-0.34
2020-10-16 12:44:32-06:00,cheyenne,0,0,32,417,0,988,671,Why can’t jails and homeless shelters have healthy food???,0.0,0.712,0.288,0.5007
2020-10-16 12:44:03-06:00,cheyenne,0,0,2687,2666,29,58870,40847," Sighs 🙄
🤦🏼‍♀️ 😒 😑 😒 Sighs",0.0,1.0,0.0,0.0
2020-10-16 12:43:53-06:00,cheyenne,0,0,35,54,0,627,531, Was playing last night. Not horrible. Actually pretty balanced.,0.198,0.452,0.35,0.2551
2020-10-16 12:43:17-06:00,cheyenne,0,0,73,87,0,4780,6402,   Now I know you're a liar.,0.398,0.602,0.0,-0.5106
2020-10-16 12:42:08-06:00,cheyenne,0,0,73,87,0,4780,6402, And you just happen to conveniently leave out that questioner for Biden is a former Clinton official… ,0.07,0.93,0.0,-0.0516
2020-10-16 12:41:58-06:00,cheyenne,0,0,32,417,0,988,671,I wish I had told her how f*cked up she is and punched her in the face.,0.0,0.856,0.144,0.4019
2020-10-16 13:40:44-06:00,cheyenne,0,0,32,419,0,999,681,I do not believe that I am crazy,0.255,0.745,0.0,-0.34
2020-10-16 13:40:26-06:00,cheyenne,0,0,32,419,0,999,681,I don’t believe that I am a criminal,0.327,0.673,0.0,-0.5267
2020-10-16 13:37:46-06:00,cheyenne,0,0,32,419,0,999,681,Should I go to Miami???,0.0,1.0,0.0,0.0
2020-10-16 13:34:43-06:00,cheyenne,0,0,32,419,0,999,681,At the lowest levels of society: it’s pretty much let us abuse the sh*t out of you or gtfo.,0.262,0.615,0.123,-0.5574
2020-10-16 13:32:32-06:00,cheyenne,0,0,32,419,0,999,681, why do you throttle my account???,0.0,1.0,0.0,0.0
2020-10-16 13:31:08-06:00,cheyenne,0,0,100,1181,0,3010,989,"The sun is out, there's a light, cool breeze, and its a beautiful day! 🧡💛",0.0,0.711,0.289,0.7574
2020-10-16 13:30:41-06:00,cheyenne,0,0,32,419,0,999,681,Why do we put so many people in prison that are obviously mentally ill and not able to commit crimes? B,0.307,0.693,0.0,-0.7899
2020-10-16 13:30:33-06:00,cheyenne,0,0,73,87,0,4780,6402,"   That's exactly my point, it goes to Democrats.",0.0,1.0,0.0,0.0
2020-10-16 13:30:00-06:00,cheyenne,0,1,681,783,10,1729,4259,"Today on 1480 KRAE!

5:15PM: Pregame show
6PM:  (3-4) at #1  (6-1)

📻: 1480 AM &amp; 101.1 FM in… ",0.0,1.0,0.0,0.0
2020-10-16 13:29:40-06:00,cheyenne,0,1,462,283,33,103,1533, Thank you so much for your support!,0.0,0.477,0.523,0.6696
2020-10-16 13:28:58-06:00,cheyenne,0,0,32,419,0,999,681,My first time in Thailand I saw like 4 or 5 dudes in a tuktuk with this Thai prostitute. They had a camera and wher… ,0.0,0.906,0.094,0.3612
2020-10-16 13:28:38-06:00,cheyenne,0,0,73,87,0,4780,6402,"   And Breaking as of today, Trump just negotiated with Walgreens a d CVS… ",0.0,1.0,0.0,0.0
2020-10-16 13:25:17-06:00,cheyenne,0,0,32,419,0,999,681,I saw the aftermath of a man getting hit by a car when I was in middle school. I saw someone put a blanket or somet… ,0.0,1.0,0.0,0.0
2020-10-16 13:22:02-06:00,cheyenne,1,3,3713,279,206,37,37222,LCCC’s student newspaper receives national acclaim ,0.0,1.0,0.0,0.0
2020-10-16 13:20:39-06:00,cheyenne,0,0,32,419,0,999,681,"I once lived in a home that was, also, jewelry factory in Bangkok: good times.",0.0,0.828,0.172,0.4404
2020-10-16 13:19:31-06:00,cheyenne,0,0,145,150,20,0,671,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Retail St… ",0.086,0.817,0.097,0.0772
2020-10-16 13:19:23-06:00,cheyenne,0,0,1084,796,5,1611,612,This guy will play on Sundays! Guy punts straight NUKES! ,0.0,0.621,0.379,0.5972
2020-10-16 13:18:41-06:00,cheyenne,0,0,32,419,0,999,681,"Isn’t seduction rape? (If you had asked the person if they wanted to do it, they would have said no.)",0.198,0.802,0.0,-0.6908
2020-10-16 13:18:14-06:00,cheyenne,0,0,100,1181,0,3010,989,"#LaffyTaffy watermelon, the stretchy kind, is not the same as it used to be. Doesn't taste like watermelon and the… ",0.09,0.766,0.145,0.316
2020-10-16 13:15:10-06:00,cheyenne,0,3,15020,526,34,273,33986, That was taken :c,0.508,0.492,0.0,-0.4767
2020-10-16 13:13:23-06:00,cheyenne,0,0,3207,1454,168,7383,13252,"Looking for a fun, Halloween-inspired STEAM activity for your kids or classroom? Add something sweet to the mix wit… ",0.0,0.73,0.27,0.743
2020-10-16 13:13:01-06:00,cheyenne,0,0,73,87,0,4780,6402,   Wanna do healthcare?  The numbers speak for themselves! Premiums after… ,0.0,1.0,0.0,0.0
2020-10-16 14:10:28-06:00,cheyenne,0,0,0,9,0,80,22," You shallow man,
TWO men have been killed. Both victims! One brain washed by fundamentalists, the other… ",0.321,0.679,0.0,-0.7959
2020-10-16 14:10:14-06:00,cheyenne,0,1,112,336,0,11731,1250, Me too bro,0.0,1.0,0.0,0.0
2020-10-16 14:09:55-06:00,cheyenne,0,0,163,822,0,12507,1858, I have a cyan sweater that I get regularly complimented on &amp; a floral shirt that people tell me I look l… ,0.0,0.882,0.118,0.4215
2020-10-16 14:09:14-06:00,cheyenne,0,0,163,822,0,12507,1858, Everyone’s got favorites tho,0.0,0.517,0.483,0.4215
2020-10-16 14:05:18-06:00,cheyenne,0,1,681,3457,10,25186,14676,  They have to hire a wheelchair to get him to the signing table,0.0,1.0,0.0,0.0
2020-10-16 14:04:55-06:00,cheyenne,0,0,16,51,0,17,9, Wooden ships by the water ressssscccuuuuueeeeee meeeedes,0.0,1.0,0.0,0.0
2020-10-16 14:04:33-06:00,cheyenne,0,0,154,138,0,22,105, Oh no prayers !,0.454,0.546,0.0,-0.3595
2020-10-16 14:04:10-06:00,cheyenne,0,2,119,220,0,7119,1611,Tyler Perry movies give me trust issues,0.0,0.645,0.355,0.5106
2020-10-16 14:03:52-06:00,cheyenne,0,0,32,417,0,988,671,Yes!!! All men should strive to f*ck as many women up as possible. ,0.0,0.77,0.23,0.5538
2020-10-16 14:02:54-06:00,cheyenne,0,0,32,417,0,988,671,Abortion is gross. [I not have an opinion on the legality.],0.237,0.763,0.0,-0.4767
2020-10-16 14:01:20-06:00,cheyenne,0,0,32,419,0,1005,682,I want to command the largest army the World has ever seen.,0.0,0.894,0.106,0.0772
2020-10-16 14:00:16-06:00,cheyenne,0,0,32,419,0,1005,682,Yeah Yeah Yeahs - Heads Will Roll  via ,0.0,0.577,0.423,0.5267
2020-10-16 13:57:34-06:00,cheyenne,0,8,2197,1426,11,14346,25626,Even a fool who keeps silence is considered to be wise,0.193,0.6,0.207,0.0516
2020-10-16 13:57:27-06:00,cheyenne,0,0,681,3457,10,25186,14676,"Literally, the only sports name I could think of worse than TK  ",0.22,0.78,0.0,-0.4767
2020-10-16 13:56:44-06:00,cheyenne,0,0,32,419,0,1005,682,I want to go to Burma,0.0,0.794,0.206,0.0772
2020-10-16 13:54:48-06:00,cheyenne,0,0,681,3457,10,25186,14676,"  I’d say do it. Expensive, but better than nothing.",0.0,0.675,0.325,0.5927
2020-10-16 13:54:24-06:00,cheyenne,0,1,51,109,0,653,321,  Oh!!! My heart!!! ❤️❤️ ADORABLE!!,0.0,0.578,0.422,0.727
2020-10-16 13:54:15-06:00,cheyenne,0,1,681,3457,10,25186,14676," Kon-Go-any-Lo-er 

That’s mean spirited, but the first thing that popped into my head.",0.0,0.879,0.121,0.1655
2020-10-16 13:53:58-06:00,cheyenne,0,0,32,419,0,1003,682,Foreigner - Waiting For A Girl Like You (Official Vinyl Video)  via ,0.0,0.815,0.185,0.3612
2020-10-16 13:53:07-06:00,cheyenne,0,0,111,313,2,116,1633, Play Edwards-Helaire or Devonta Freeman?,0.0,0.37,0.63,0.6249
2020-10-16 13:53:01-06:00,cheyenne,0,0,681,3457,10,25186,14676, Would he be on a free?,0.0,0.602,0.398,0.5106
2020-10-16 13:52:16-06:00,cheyenne,0,0,681,3457,10,25186,14676," Admittedly, I have to budget my time to be invested in Fulham.
I’ve recently, over the last 2 months,… ",0.0,1.0,0.0,0.0
2020-10-16 13:52:12-06:00,cheyenne,0,0,148,391,1,860,2482,  Preordered my iPhone 12 Pro today! 🙂,0.0,0.727,0.273,0.4587
2020-10-16 13:50:58-06:00,cheyenne,0,0,148,391,1,860,2482,  Preordered my iPhone 12 Pro this morning!  🙂,0.0,0.75,0.25,0.4587
2020-10-16 13:50:10-06:00,cheyenne,0,0,3567,4986,33,86587,146191," hmmm if I believe that nobody likes me then probably look in the mirror and ask you why, you and y… ",0.0,0.877,0.123,0.4215
2020-10-16 13:49:33-06:00,cheyenne,1,0,154,138,0,22,105,I’d have to kill him omg ,0.485,0.515,0.0,-0.6908
2020-10-16 13:48:45-06:00,cheyenne,0,0,85,423,0,2706,1269, Me thinking about the colourpop I've ordered but gets mysteriously refunded and never sent with no explanation 😒,0.0,0.885,0.115,0.3252
2020-10-16 13:48:27-06:00,cheyenne,0,0,32,419,0,1003,682,"The harming actions of everyone that ever harmed me were wrong. However, I am fine.",0.434,0.487,0.08,-0.8402
2020-10-16 13:46:53-06:00,cheyenne,0,1,681,783,10,1729,4259,"Confirmed with Cheyenne East A.D. Jerry Schlabs that kickoff was set for 7PM during the week, but 6PM will be the n… ",0.0,1.0,0.0,0.0
2020-10-16 13:46:51-06:00,cheyenne,0,0,61,409,0,60371,1823,"     Count me as very, very excited.",0.0,0.627,0.373,0.4536
2020-10-16 13:46:20-06:00,cheyenne,0,1,199,63,5,212,27012," 
It’s thick girl season
Daily posts
Toy play
$8.99 a month
$3 personal phot… ",0.0,0.844,0.156,0.34
2020-10-16 13:45:48-06:00,cheyenne,0,0,29,58,0,347,305,He was cooked ,0.0,1.0,0.0,0.0
2020-10-16 13:45:22-06:00,cheyenne,0,0,18269,824,717,265,65810,"From the Offices of Stats, Inc.: Quick Hits for Friday's LCS  via ",0.0,1.0,0.0,0.0
2020-10-16 13:44:25-06:00,cheyenne,0,0,27,58,0,346,303, And urban dictionary isn't either,0.0,1.0,0.0,0.0
2020-10-16 13:44:11-06:00,cheyenne,0,1,27,58,0,346,303,In wyoming the code word is: LIBERAL!!!!!!!!! anyone who doesn't run is shot ,0.0,1.0,0.0,0.0
2020-10-16 13:43:03-06:00,cheyenne,0,0,154,138,0,22,105,My stomach tripping rn,0.0,1.0,0.0,0.0
2020-10-16 14:41:27-06:00,cheyenne,0,1,34,59,0,351,305,Bout time ,0.0,1.0,0.0,0.0
2020-10-16 14:40:56-06:00,cheyenne,0,0,31,91,0,4994,5829, I hope we get to see the seat clip her in the back of the head.,0.0,0.838,0.162,0.4404
2020-10-16 14:40:44-06:00,cheyenne,0,0,442,625,8,16881,46790, Please keep fnaf I love those games 💝,0.0,0.552,0.448,0.7579
2020-10-16 14:40:25-06:00,cheyenne,0,0,442,625,8,16881,46790, Now I’m gonna make an Amon loadout for rain,0.0,1.0,0.0,0.0
2020-10-16 14:40:12-06:00,cheyenne,0,0,4,19,0,0,125,It's just #gravy here at Penny's Diner Cheyenne! Visit us soon.  #breakfastofchampions… ,0.0,1.0,0.0,0.0
2020-10-16 14:40:06-06:00,cheyenne,0,0,130,711,1,17172,4875,have a nice summer knowing That it is DISGUSTING how beautiful you are. bitch... ❤️,0.298,0.451,0.252,-0.3034
2020-10-16 14:39:45-06:00,cheyenne,0,1,1989,2373,40,3246,20063,"Plus, it's a Prediction Friday....give us your predictions for this weekend in the world of sports.",0.0,1.0,0.0,0.0
2020-10-16 14:39:35-06:00,cheyenne,0,0,34,59,0,351,305,  I'd rather just imagine,0.0,1.0,0.0,0.0
2020-10-16 14:39:13-06:00,cheyenne,1,3,1989,2373,40,3246,20062,"Coming up on today's show:

4:35--Lee Sterling w/ 
5:20--Celebrity guest picker  w/Pic… ",0.0,1.0,0.0,0.0
2020-10-16 14:38:50-06:00,cheyenne,0,1,34,59,0,351,305, I'm gonna getcha ,0.0,1.0,0.0,0.0
2020-10-16 14:38:24-06:00,cheyenne,0,0,32,419,0,1005,682,Infernal - Self Control(Remix)  via ,0.0,1.0,0.0,0.0
2020-10-16 14:37:46-06:00,cheyenne,0,0,228,941,2,95955,37639, Answer: Yes.,0.0,0.27,0.73,0.4019
2020-10-16 14:37:22-06:00,cheyenne,0,0,154,138,0,22,105, I need all my days off please lmao i don’t know how it works lol,0.0,0.571,0.429,0.8402
2020-10-16 14:37:17-06:00,cheyenne,0,0,5,25,0,986,433, Wearing western outfit 😀some Pakis are really crazy,0.221,0.574,0.205,-0.0498
2020-10-16 14:37:02-06:00,cheyenne,0,1,34,59,0,351,305,Cheese Nurds ,0.0,1.0,0.0,0.0
2020-10-16 14:36:16-06:00,cheyenne,0,0,228,941,2,95955,37639, It is now.,0.0,1.0,0.0,0.0
2020-10-16 14:34:11-06:00,cheyenne,0,1,231,937,4,1242,3160," 2020 bunny must hoard toilet paper.
(\_/)
( •_•)
/ &gt;🧻",0.0,1.0,0.0,0.0
2020-10-16 14:33:25-06:00,cheyenne,0,0,130,711,1,17171,4874,4 years ago i think ,0.0,1.0,0.0,0.0
2020-10-16 14:33:20-06:00,cheyenne,0,0,336,869,4,23037,23179,"Turns out, I never completed the transaction for my movie on Amazon. Whoops. 

But today I ordered it, as well as a BluRay copy of #RWBY7",0.0,0.857,0.143,0.4588
2020-10-16 14:32:52-06:00,cheyenne,0,1,154,138,0,22,105,Do we still get the Mardi Gras days off though????? ,0.0,1.0,0.0,0.0
2020-10-16 14:31:39-06:00,cheyenne,0,0,228,941,2,95955,37639,Why can't Band-Aids be made out of skin?,0.0,1.0,0.0,0.0
2020-10-16 14:31:21-06:00,cheyenne,0,0,148,391,1,860,2482,Will the iPhone 12 on 5g hotspot at 5g?  #AskNeville,0.0,1.0,0.0,0.0
2020-10-16 14:31:18-06:00,cheyenne,0,0,179,340,17,38,1622,"Impeccable new construction by Frauendienst Quality Homes. #whitneyranch
4708 Storm Court, Cheyenne, Wyoming… ",0.0,1.0,0.0,0.0
2020-10-16 14:30:45-06:00,cheyenne,0,0,91,0,25,0,148613,"CYS issues Area Forecast Discussion (AFD) at Oct 16, 2:30 PM MDT ",0.0,1.0,0.0,0.0
2020-10-16 14:30:10-06:00,cheyenne,0,0,83,111,2,8,3413,Our friendly finance managers work with people from all over the Cheyenne area to ensure our customers get the righ… ,0.0,0.756,0.244,0.7003
2020-10-16 14:29:24-06:00,cheyenne,0,0,154,138,0,22,105,  Lmfaooooo 😭😭,0.554,0.446,0.0,-0.7351
2020-10-16 14:27:10-06:00,cheyenne,0,1,31,91,0,4993,5829," ""But caging immigrant kids? That makes me hard, hard, HARD!""",0.469,0.531,0.0,-0.6359
2020-10-16 14:24:52-06:00,cheyenne,0,1,1177,2259,4,5679,10935,    Here's another Great Athlete you might be interested in. I've seen… ,0.0,0.57,0.43,0.7783
2020-10-16 14:23:57-06:00,cheyenne,0,1,218,893,7,3108,6442,Important words . . . ,0.0,0.69,0.31,0.2023
2020-10-16 14:23:15-06:00,cheyenne,0,0,31,91,0,4993,5829,"    Our vast bullshit reservoirs, alas, are overflowing. Try back when I am dead.",0.505,0.495,0.0,-0.8807
2020-10-16 14:21:27-06:00,cheyenne,0,0,32,419,0,1005,682,Popcorn Remix [HD]  via ,0.0,1.0,0.0,0.0
2020-10-16 14:19:44-06:00,cheyenne,0,1,879,1539,24,14920,8092, Gorgeous!,0.0,0.0,1.0,0.6476
2020-10-16 14:19:16-06:00,cheyenne,0,3,83,2,0,5,18,"FRIDAY- Class Colors🔴⚫️⚪️ Who’s class is the most involved with the school? Let’s find out!! 
Seniors- Red
Juniors-… ",0.0,1.0,0.0,0.0
2020-10-16 14:18:00-06:00,cheyenne,0,0,1437,2308,335,19767,62596,"In Rare Move, Trump Administration Rejects California’s Request for Wildfire Relief ",0.209,0.588,0.203,-0.0258
2020-10-16 14:17:16-06:00,cheyenne,0,0,32,419,0,1005,682,I Remember (Vocal Mix)  via ,0.0,1.0,0.0,0.0
2020-10-16 14:16:27-06:00,cheyenne,0,0,32,419,0,1005,682,I want total Freedom w/ one women. ie I want us to do whatever the f*ck we want.,0.0,0.625,0.375,0.7501
2020-10-16 15:10:03-06:00,cheyenne,0,0,1,17,0,13,693,"In stock today!

Place your order at:   ",0.0,1.0,0.0,0.0
2020-10-16 15:08:01-06:00,cheyenne,0,1,442,625,8,16881,46790,   Okay that water chair is sick,0.359,0.435,0.207,-0.34
2020-10-16 15:00:11-06:00,cheyenne,0,0,10191,443,376,424,13845,James Wood had kept his eyes and ears open throughout his football career at Cheyenne South. The senior listened in… ,0.0,1.0,0.0,0.0
2020-10-16 15:00:01-06:00,cheyenne,0,3,494,324,0,15326,4775, extremely. bunny is cute tho and i made him hold beer,0.0,0.754,0.246,0.5046
2020-10-16 14:58:15-06:00,cheyenne,0,5,4753,4873,186,20765,32406,"I am Antifa.

So was my maternal grandfather.

So are my daughters. ",0.0,1.0,0.0,0.0
2020-10-16 14:57:25-06:00,cheyenne,1,1,199,63,5,212,27012,"   
It’s thick girl season
Daily posts
Toy play
$… ",0.0,0.769,0.231,0.34
2020-10-16 14:55:37-06:00,cheyenne,0,2,4753,4873,186,20765,32406," Copy and paste but change what the bunny is holding
(\_/)
( •_•)
/ &gt;🎠",0.0,1.0,0.0,0.0
2020-10-16 14:55:00-06:00,cheyenne,0,1,5,25,0,986,433,  No one but the Trump admin had the balls to do this!,0.147,0.853,0.0,-0.2244
2020-10-16 14:54:56-06:00,cheyenne,0,10,494,324,0,15326,4775,told the bartender i was just gonna run out to my car really quick and he put a coaster over my beer and kept an ey… ,0.0,1.0,0.0,0.0
2020-10-16 14:54:11-06:00,cheyenne,0,0,3234,1460,10,18024,10121,  GOD i fell in love with thos cutie the second I saw her! Im glad she went to a good home. I cant w… ,0.0,0.547,0.453,0.9406
2020-10-16 14:54:01-06:00,cheyenne,0,0,3712,279,206,37,37223,Traffic Stop Leads To Drug Arrest in Wyoming ,0.434,0.566,0.0,-0.5574
2020-10-16 14:53:46-06:00,cheyenne,0,5,4753,4873,186,20765,32406," Copy and paste but change what the bunny is holding
(\_/)
( •_•)
/ &gt;🫖",0.0,1.0,0.0,0.0
2020-10-16 14:52:06-06:00,cheyenne,0,0,112,336,0,11731,1250, “I just want my fucking mom dude!”,0.0,0.79,0.21,0.1511
2020-10-16 14:49:16-06:00,cheyenne,0,0,4,109,0,10,176,    That’s pretty sad when think about it.,0.274,0.442,0.283,0.0258
2020-10-16 14:44:20-06:00,cheyenne,0,0,5,25,0,986,433,There is only ONE Way to deal with bullies - stand up and fight back!,0.171,0.829,0.0,-0.4389
2020-10-16 14:44:00-06:00,cheyenne,0,0,459,520,18,294,5457,"2341 Foothills Rd | Kevin Lenhardt 
Gorgeous home w/ 5 beds, 3 baths, garage w/ cabinets &amp; epoxy flooring. Granite… ",0.0,0.826,0.174,0.6124
2020-10-16 14:43:14-06:00,cheyenne,0,0,34,59,0,351,305," Google says mine is 578,759 which unless they're counting grass blades is totally wrong",0.207,0.793,0.0,-0.5256
2020-10-16 15:41:53-06:00,cheyenne,0,2,25,148,0,4556,311," Queen, Ivana doesn't care at all what your experience is.  If it's not glorifying socialism/communism it m… ",0.265,0.735,0.0,-0.6602
2020-10-16 15:40:05-06:00,cheyenne,0,0,7231,2019,178,1872,4971,Free show at the Lincoln Cheyenne tonight for the first 250 attendees.  will be bringing the house down! #livemusic,0.0,0.834,0.166,0.5562
2020-10-16 15:37:39-06:00,cheyenne,1,3,278,298,2,3113,10656,goooooooood damn! today's Tekken training Stream was absolutely amazing! big thanks to player Oshiero and… ,0.12,0.532,0.348,0.7303
2020-10-16 15:32:31-06:00,cheyenne,0,1,3592,0,107,0,7202,"Joint Agriculture, State and Public Lands &amp; Water Resources Committee: Meeting Notice &amp; Agenda, November 16-17, 202… ",0.0,1.0,0.0,0.0
2020-10-16 15:26:22-06:00,cheyenne,0,1,2,20,0,8,16,  my fandom fix box ode to Luke’s diner on Gilmore girls and a sample of amazing coffee from ScottyP… ,0.0,0.826,0.174,0.5859
2020-10-16 15:22:52-06:00,cheyenne,0,0,3592,0,107,0,7202,"Select Committee on Legislative Facilities, Technology &amp; Process October 28, 2020 Updated Meeting Notice &amp; Agenda.… ",0.0,1.0,0.0,0.0
2020-10-16 15:22:12-06:00,cheyenne,0,0,639,1290,1,53646,15785,"   There may be more to it than that, although even the evangelicals know that his… ",0.0,1.0,0.0,0.0
2020-10-16 15:21:44-06:00,cheyenne,0,0,57,25,4,0,420,"📯Friday Memo: October 16, 2020 📰 -  ",0.0,1.0,0.0,0.0
2020-10-16 15:17:03-06:00,cheyenne,0,1,127,750,5,10317,6029,All because he wants to win the election and because he wants to be liked. He should’ve offered assistance a hell o… ,0.152,0.629,0.219,0.25
2020-10-16 15:14:48-06:00,cheyenne,0,1,1240,1092,36,15619,7237,They realized they can go with just alternate sites. This will be the future eventually ,0.0,1.0,0.0,0.0
2020-10-16 15:12:48-06:00,cheyenne,0,6,1240,1092,36,15619,7237,This is probably all MLB wants in the future anyway ,0.0,1.0,0.0,0.0
2020-10-16 16:07:03-06:00,cheyenne,0,1,406,502,8,1029,2580, Don’t want to burn them now,0.0,0.794,0.206,0.0772
2020-10-16 16:06:28-06:00,cheyenne,0,0,15586,300,175,69,11615,"People will be able to “bank themselves” with crypto.

A bankless world is inevitable due to the “natural evolution… ",0.0,1.0,0.0,0.0
2020-10-16 16:04:50-06:00,cheyenne,0,1,130,474,4,47,1580, Not good enough to say “no evidence.” It’s untrue. Just say it.,0.179,0.821,0.0,-0.3412
2020-10-16 16:01:53-06:00,cheyenne,0,0,19005,1019,132,2547,8067,"It never gets easier. You just get better.

#CheyenneFrontierDays #CFDRodeo #FrontierDays #FrontierNights… ",0.153,0.657,0.19,0.1451
2020-10-16 15:57:42-06:00,cheyenne,0,3,61,410,0,60393,1825," I wasn’t gonna say anything but, he does seem to overcompensate.",0.0,1.0,0.0,0.0
2020-10-16 15:55:07-06:00,cheyenne,0,1,25,148,0,4556,311,   I know who you mean but if it was truly a Bolton I'd like it to be Michael Bolton,0.0,0.705,0.295,0.7964
2020-10-16 15:48:34-06:00,cheyenne,0,0,0,518,5,106,9809,Lol at that time the 2020 Los Angeles Dodgers were legit contenders to win the 2020 World Series. Garbage projection.,0.0,0.732,0.268,0.765
2020-10-16 15:47:59-06:00,cheyenne,0,0,418,1547,6,175,680,  Come on he talked to the party not Trump and once the election is over the dems but when does tal… ,0.0,0.915,0.085,0.2144
2020-10-16 15:46:50-06:00,cheyenne,0,0,758,2,694,0,186,"Interested in a job in #Cheyenne, WY? This could be a great fit:  #SupplyChain",0.0,0.542,0.458,0.8519
2020-10-16 15:45:48-06:00,cheyenne,0,0,336,869,4,23037,23183,Petal Crash! #PS4share ,0.599,0.401,0.0,-0.4574
2020-10-16 15:44:42-06:00,cheyenne,0,2,102,170,0,2640,1570,  Jail time..... you want American citizens locked up in jail for not wearing a mask..... and we are the Nazis?? 🤦🏻‍♂️,0.0,0.94,0.06,0.168
2020-10-16 15:44:32-06:00,cheyenne,0,0,145,164,0,575,890,That Friday Feeling @ KGWN TV ,0.0,0.769,0.231,0.128
2020-10-16 15:44:25-06:00,cheyenne,2,14,406,502,8,1029,2580,Just add syrup ,0.0,1.0,0.0,0.0
2020-10-16 15:43:49-06:00,cheyenne,0,3,879,1539,24,14921,8092, I got a academic library job offer before I graduated. They just wanted me to get my MLIS eventually.  Go for it!,0.0,1.0,0.0,0.0
2020-10-16 16:40:15-06:00,cheyenne,0,1,879,1539,24,14924,8093,"  If you want someone to look over your CV, DM me :)",0.0,0.699,0.301,0.5106
2020-10-16 16:39:53-06:00,cheyenne,0,1,442,625,8,16881,46791, I’m the same way with beards,0.0,1.0,0.0,0.0
2020-10-16 16:38:18-06:00,cheyenne,0,0,113,1115,0,4424,1222,Find them. ,0.0,1.0,0.0,0.0
2020-10-16 16:37:57-06:00,cheyenne,0,0,336,869,4,23037,23183," Prayers dont always help. Sometimes, a demon has to catch some hands.",0.17,0.83,0.0,-0.3089
2020-10-16 16:36:27-06:00,cheyenne,0,0,116,3,4,133,173, We'd love to have you! But have no fear -- though I'm not sure when the content will drop on our main… ,0.173,0.612,0.215,0.3051
2020-10-16 16:33:58-06:00,cheyenne,0,0,336,869,4,23037,23183, I really would like to see a Brave or Up blooper reel.,0.0,0.618,0.382,0.7334
2020-10-16 16:30:04-06:00,cheyenne,0,3,25,277,0,29686,1357,   My Grandpa went to seminary school with him,0.0,1.0,0.0,0.0
2020-10-16 16:26:50-06:00,cheyenne,0,1,633,259,27,261,79742,Sigh. The next scene to write is a sex scene. Welcome to the slow down of writing.,0.0,0.785,0.215,0.4767
2020-10-16 16:25:32-06:00,cheyenne,0,1,336,869,4,23037,23183,"  I just started Petal Crash and omg. So fun! The gameplay is challenging, but no ove… ",0.237,0.575,0.188,-0.255
2020-10-16 16:18:05-06:00,cheyenne,0,0,4,110,0,10,177," It ain’t we did not vote, it’s we not gone vote. Or in till the whole government work for free.",0.0,0.852,0.148,0.5106
2020-10-16 16:16:17-06:00,cheyenne,0,0,103,177,0,2890,378,Thanks for the #NationalBossDay gifts! 😂 ,0.12,0.44,0.44,0.7263
2020-10-16 16:15:45-06:00,cheyenne,0,0,336,869,4,23037,23183," Scythe users. 
Nose scars (see Iruka)
Blue hair. 
Dwarf aesthetic in general.",0.0,1.0,0.0,0.0
2020-10-16 16:14:16-06:00,cheyenne,0,0,31,91,0,4994,5829, The answer is yes.,0.0,0.526,0.474,0.4019
2020-10-16 17:12:36-06:00,cheyenne,0,0,155,139,0,22,122,"Really can’t wait to get my feet &amp; nails done. I need,",0.0,1.0,0.0,0.0
2020-10-16 17:12:21-06:00,cheyenne,0,0,91,0,25,0,148622,"CYS issues Area Forecast Discussion (AFD) at Oct 16, 5:12 PM MDT ",0.0,1.0,0.0,0.0
2020-10-16 17:12:03-06:00,cheyenne,1,1,682,783,10,1729,4260,Kelly Walsh @ #1 Cheyenne East Football on 1480 KRAE ,0.0,1.0,0.0,0.0
